format,file_path,symbol_name,current_location,inferred_domain,inferred_qname,source_fact_ref,public_api_impact,tests_existing,tests_needed,migration_status,reviewer_verdict,notes
sylk,src/python/sylk/__init__.py,sylk_max_string_length,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_column_variance,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_is_empty,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_has_empty_rows,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_avg_numeric_cell_length,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_unique_value_count,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_is_multi_row,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_is_single_column,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_cell_count_variance,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_is_all_numeric,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_row_span,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_is_square,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_avg_cell_length,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_column_span,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_numeric_sum,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_avg_numeric_value,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_total_string_length,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_nonempty_row_ratio,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_longest_row_index,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_numeric_variance,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_max_row_cell_count,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_string_value_count,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_has_empty_cells,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_total_cells,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_nonempty_cell_ratio,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_min_row_index,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_max_row_index,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_numeric_cell_ratio,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_value_length_sum,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
sylk,src/python/sylk/__init__.py,sylk_avg_row_density,src/python/sylk/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,TomlError,src/python/toml/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
toml,src/python/toml/__init__.py,TomlInputError,src/python/toml/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
toml,src/python/toml/__init__.py,TomlParseError,src/python/toml/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
toml,src/python/toml/__init__.py,TomlWriteError,src/python/toml/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
toml,src/python/toml/__init__.py,probe_toml,src/python/toml/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
toml,src/python/toml/__init__.py,load_toml,src/python/toml/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
toml,src/python/toml/__init__.py,write_toml,src/python/toml/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
toml,src/python/toml/__init__.py,get_keys,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,roundtrip,src/python/toml/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
toml,src/python/toml/__init__.py,get_value,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,merge_toml,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,to_json_str,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,set_value,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,list_sections,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,delete_key,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,get_section_keys,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,has_key,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,count_keys,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,flatten,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,to_env,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,diff_keys,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,rename_key,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,update_section,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,has_section,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,get_all_keys,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,get_section_as_dict,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,has_any_section,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,count_values_in_section,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,toml_string_value_count,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_list_count,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_numeric_value_count,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_boolean_value_count,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,count_sections_with_key,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
toml,src/python/toml/__init__.py,toml_table_count,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_total_keys,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_has_tables,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_has_lists,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_is_empty,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_string_density,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_numeric_density,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_depth,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_avg_key_length,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_max_value_length,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_nested_table_count,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_has_booleans,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_key_count_per_table,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_is_flat,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_total_value_count,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_max_list_length,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_all_keys_lowercase,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_has_numeric_values,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_avg_list_length,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_max_numeric_value,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_min_numeric_value,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_bool_ratio,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_numeric_sum,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_unique_value_count,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_file_size_bytes,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_max_key_length,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_avg_value_length,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_string_key_ratio,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_min_key_length,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_list_item_count,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_is_single_table,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_string_count,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_numeric_count,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_bool_count,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_has_boolean_value,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_has_exactly_two_keys,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_has_only_booleans,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_has_mixed_value_types,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_non_boolean_count,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_has_no_booleans,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
toml,src/python/toml/__init__.py,toml_has_at_least_one_numeric,src/python/toml/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,parse_tsv,src/python/tsv/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
tsv,src/python/tsv/__init__.py,parse_tsv_strict,src/python/tsv/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
tsv,src/python/tsv/__init__.py,probe_tsv,src/python/tsv/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
tsv,src/python/tsv/__init__.py,get_capabilities,src/python/tsv/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
tsv,src/python/tsv/__init__.py,write_tsv,src/python/tsv/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
tsv,src/python/tsv/__init__.py,load_tsv,src/python/tsv/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
tsv,src/python/tsv/__init__.py,get_headers,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,get_column,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,write_tsv_strict,src/python/tsv/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
tsv,src/python/tsv/__init__.py,get_row,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,validate_headers,src/python/tsv/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
tsv,src/python/tsv/__init__.py,count_rows,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,to_csv,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,deduplicate_rows,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,get_row_by_key,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,merge_tsv,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,min_column_tsv,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,sample_rows,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,sum_column_tsv,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,sort_rows,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,drop_column,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,add_column,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,rename_column,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,get_column_values,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,max_column_tsv,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,column_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,filter_rows,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,append_row,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,roundtrip,src/python/tsv/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
tsv,src/python/tsv/__init__.py,average_column_tsv,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,median_column_tsv,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,std_column_tsv,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,TsvError,src/python/tsv/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
tsv,src/python/tsv/__init__.py,TsvInputError,src/python/tsv/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
tsv,src/python/tsv/__init__.py,TsvSizeError,src/python/tsv/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
tsv,src/python/tsv/__init__.py,TsvParseError,src/python/tsv/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
tsv,src/python/tsv/__init__.py,append_rows,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,find_rows_containing,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,unique_column_values,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,tsv_nonempty_cell_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_numeric_cell_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_empty_row_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_max_cell_length,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_row_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_column_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,count_distinct_values,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
tsv,src/python/tsv/__init__.py,tsv_has_header,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_max_field_length,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_duplicate_row_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_total_cell_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_average_cell_length,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_numeric_density,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_unique_row_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_header_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_min_cell_length,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_all_rows_same_length,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_all_rows,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_max_numeric_value,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_has_empty_rows,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_is_rectangular,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_empty_cell_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_data_density,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_min_numeric_value,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_is_single_column,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_is_all_numeric,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_unique_value_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_row_length_variance,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_column_type_counts,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_string_density,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_avg_row_length,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_max_field_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_is_multi_row,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_min_field_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_nonempty_row_ratio,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_numeric_sum,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_avg_numeric_value,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_has_duplicates,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
tsv,src/python/tsv/__init__.py,tsv_empty_column_count,src/python/tsv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
